,Unnamed: 0,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
2672,3404,3404,fake-meta-information,None,https://www.diariodobrasil.org/amigao-de-lula-confessa-em-depoimento-a-pf-que-pagou-r-12-milhoes-ao-pt-fiz-uma-grande-bobagem/,politica,2015-12-15 00:00:00,329,278,159,0,7,44,2,80,7,10,7,2,0,19,3.92308,1277,21.3846,4.59353,0.0,0.137097,0.5719420000000001
2673,3405,3405,fake-meta-information,None,https://www.diariodobrasil.org/ministro-do-tcu-confirma-vice-presidente-nao-participou-de-pedaladas-fiscais/,politica,2015-12-12 00:00:00,170,149,108,1,11,22,0,47,4,5,4,0,0,6,2.625,782,18.625,5.24832,0.00671141,0.130435,0.7248319999999999
2674,3406,3406,fake-meta-information,None,https://www.diariodobrasil.org/mitou-ministro-gilmar-mendes-faz-a-melhor-declaracao-do-ano-dilma-e-um-poste/,tv_celebridades,2015-12-12 00:00:00,138,117,80,0,1,19,1,37,4,6,2,0,0,2,3.0,585,16.7143,5.0,0.0,0.178571,0.683761
2675,3407,3407,fake-meta-information,None,https://www.diariodobrasil.org/intimado-pela-pf-para-depor-na-operacao-zelotes-lula-ira-argumentar-que-nao-sabia-de-nada/,politica,2015-12-12 00:00:00,273,236,141,0,7,41,0,67,7,14,4,0,0,13,3.36364,1188,21.4545,5.0339,0.00423729,0.194444,0.597458
2676,3408,3408,fake-meta-information,None,https://www.diariodobrasil.org/ciro-gomes-apoiando-dilma-nada-disso-vejam-o-que-ele-fala-sobre-lula-dilma-e-o-pt/,tv_celebridades,2015-12-12 00:00:00,76,67,49,0,3,11,2,23,2,0,0,0,0,4,2.25,293,16.75,4.373130000000001,0.0,0.0588235,0.7313430000000001
2677,3409,3409,fake-meta-information,None,https://www.diariodobrasil.org/integrantes-do-mst-confessam-o-governo-aluga-varios-onibus-de-luxo-pra-gente-acompanhar-a-dilma/,politica,2015-11-12 00:00:00,102,87,69,0,6,16,1,25,6,3,2,0,1,9,1.875,421,10.875,4.83908,0.0,0.21951199999999998,0.793103
2678,341,341,fake-meta-information,None,https://www.diariodobrasil.org/acreditem-se-quiser-defesa-de-lula-confessa-crimes-e-pede-prescricao-da-pena/,politica,2018-01-23 00:00:00,156,133,89,0,2,24,3,36,5,6,2,0,0,8,2.55556,660,14.7778,4.96241,0.0,0.183333,0.6691729999999999
2679,3410,3410,fake-meta-information,None,https://www.diariodobrasil.org/mais-um-feito-do-governo-comunista-do-pt-investidores-podem-tirar-us12-bi-do-brasil-afirma-deutsche-bank/,economia,2015-11-12 00:00:00,293,258,144,0,5,39,0,74,17,15,9,0,0,7,3.88889,1206,28.6667,4.67442,0.00775194,0.283186,0.55814
2680,3411,3411,fake-meta-information,None,https://www.diariodobrasil.org/bolsonaro-e-sheherazade-podem-compor-chapa-para-disputar-eleicoes-presidenciais-de-2018/,politica,2015-12-12 00:00:00,262,238,164,0,5,39,1,67,14,7,5,0,0,10,1.33333,1152,13.2222,4.84034,0.00420168,0.198113,0.689076
2681,3412,3412,fake-meta-information,None,https://www.diariodobrasil.org/bolsonaro-vamos-abrir-seus-arquivos-dilma-vamos-mostrar-os-assaltos-e-os-assassinatos-que-voce-participou/,politica,2015-11-12 00:00:00,34,25,21,0,0,7,0,8,0,0,2,0,0,4,3.0,132,8.33333,5.28,0.0,0.0,0.84
2682,3413,3413,fake-meta-information,None,https://www.diariodobrasil.org/aecio-questiona-collor-sobre-impeachment-de-dilma-ja-foi-nao-recupera-mais-a-rua-sera-implacavel/,politica,2015-11-12 00:00:00,153,128,84,0,4,23,0,35,6,11,2,2,0,11,2.5,581,12.8,4.53906,0.0,0.293103,0.65625
2683,3414,3414,fake-meta-information,None,https://www.diariodobrasil.org/surto-de-microcefalia-o-governo-esta-sendo-omisso-a-situacao-e-gravissima-alerta-especialista/,politica,2015-12-12 00:00:00,2363,2092,735,0,47,414,17,476,131,183,72,3,8,183,1.8187900000000001,9493,14.0403,4.53776,0.013384299999999998,0.35280900000000004,0.351338
2684,3415,3415,fake-meta-information,None,https://www.diariodobrasil.org/pf-cada-vez-mais-perto-do-chefao-lula-e-intimado-a-depor-na-policia-federal/,politica,2015-12-12 00:00:00,170,159,103,0,5,21,2,52,5,3,3,0,0,3,1.22222,734,17.6667,4.61635,0.0,0.109589,0.647799
2685,3416,3416,fake-meta-information,None,https://www.diariodobrasil.org/lula-comparou-dilma-a-jesus-cristo-e-disse-que-aecio-neves-age-como-nazista/,tv_celebridades,2015-12-12 00:00:00,309,265,177,2,2,47,3,73,7,15,7,1,0,24,2.5882400000000003,1282,15.5882,4.83774,0.0,0.183333,0.667925
2686,3417,3417,fake-meta-information,None,https://www.diariodobrasil.org/com-uma-divida-de-mais-de-r-500-bilhoes-petrobras-tenta-vender-campos-de-producao-do-pre-sal/,politica,2015-10-12 00:00:00,345,289,173,0,5,35,1,96,10,6,3,0,0,7,3.5,1319,18.0625,4.56401,0.0,0.122137,0.598616
2687,3418,3418,fake-meta-information,None,https://www.diariodobrasil.org/kyocera-lanca-primeiro-celular-do-mundo-que-pode-ser-lavado-com-agua-e-sabao/,sociedade_cotidiano,2015-12-12 00:00:00,238,206,147,0,1,36,3,50,11,13,8,0,0,18,3.2,1011,20.6,4.907769999999999,0.00485437,0.27907,0.713592
2688,3419,3419,fake-meta-information,None,https://www.diariodobrasil.org/ex-presidente-milionario-da-entrevista-para-jornal-espanhol-e-tira-sarro-dos-brasileiros-crise-e-so-deixar-de-comer-carne/,tv_celebridades,2015-10-12 00:00:00,258,201,152,0,4,45,4,51,10,11,6,3,0,20,3.5625,969,12.5625,4.8209,0.0,0.21875,0.756219
2689,342,342,fake-meta-information,None,https://www.diariodobrasil.org/jovem-de-19-anos-vende-a-virgindade-para-salvar-a-mae-de-um-cancer/,tv_celebridades,2018-01-22 00:00:00,424,380,195,0,1,76,5,86,23,16,7,5,0,45,1.6923099999999998,1670,14.6154,4.3947400000000005,0.0,0.24074099999999998,0.513158
2690,3420,3420,fake-meta-information,None,https://www.diariodobrasil.org/dilma-demonstra-falta-de-competencia-ate-para-viajar-aviao-presidencial-brasileiro-ficou-retido-na-argentina/,politica,2015-10-12 00:00:00,166,148,93,0,2,27,0,43,5,3,3,0,0,5,2.25,702,18.5,4.74324,0.0,0.11428599999999998,0.628378
2691,3421,3421,fake-meta-information,None,https://www.diariodobrasil.org/r7-video-completo-do-ultimate-fighter-brasilia-a-vergonha-que-esta-percorrendo-o-mundo/,tv_celebridades,2015-10-12 00:00:00,85,73,62,0,7,7,0,25,2,3,1,0,0,2,2.4,334,14.6,4.57534,0.0,0.15625,0.8493149999999999
2692,3422,3422,fake-meta-information,None,https://www.diariodobrasil.org/ministro-que-suspendeu-processo-de-impeachment-aparece-em-gravacao-do-senador-petista-preso-esse-mata-tudo/,tv_celebridades,2015-09-12 00:00:00,325,249,151,1,19,53,2,68,5,11,4,6,2,32,1.7674400000000001,1110,5.7907,4.45783,0.00803213,0.132231,0.606426
2693,3423,3423,fake-meta-information,None,https://www.diariodobrasil.org/dilma-convida-ministro-do-supremo-para-jantar-e-recebe-resposta-a-altura/,politica,2015-09-12 00:00:00,120,105,79,0,4,20,1,28,6,4,4,0,0,4,2.1428599999999998,479,15.0,4.5619,0.0,0.208333,0.7523810000000001
2694,3424,3424,fake-meta-information,None,https://www.diariodobrasil.org/grupo-encontra-brechas-na-lei-do-impeachment-e-quer-processar-dilma-por-pedaladas-mentais/,politica,2015-09-12 00:00:00,308,256,164,0,2,39,0,79,15,10,3,0,0,13,4.72727,1227,23.2727,4.7929699999999995,0.0,0.211864,0.640625
2695,3425,3425,fake-meta-information,None,https://www.diariodobrasil.org/mais-uma-do-pt-policia-federal-aperta-o-cerco-e-petista-faz-chover-dinheiro-em-pernambuco/,politica,2015-09-12 00:00:00,263,235,146,0,3,27,0,79,10,5,4,0,0,6,2.8,1224,23.5,5.2085099999999995,0.00425532,0.141509,0.6212770000000001
2696,3426,3426,fake-meta-information,None,https://www.diariodobrasil.org/professora-de-direito-da-show-temos-que-tirar-o-pt-logo-ou-eles-comecarao-a-bater-e-prender-as-pessoas/,politica,2015-09-12 00:00:00,115,101,81,0,3,13,1,28,5,7,2,0,0,5,1.55556,500,11.2222,4.9505,0.0,0.29268299999999997,0.80198
2697,3427,3427,fake-meta-information,None,https://www.diariodobrasil.org/deputado-relator-da-cassacao-de-cunha-chora-e-relata-que-sofreu-ameaca-de-morte/,politica,2015-10-12 00:00:00,414,357,218,0,6,85,2,93,12,14,17,5,0,34,3.16667,1754,19.8333,4.91317,0.0,0.146067,0.610644
2698,3428,3428,fake-meta-information,None,https://www.diariodobrasil.org/epoca-dilma-pensou-em-sair-do-pt-e-ameacou-lula-ela-iria-divulgar-os-gastos-da-segunda-dama-do-ex-presidente/,tv_celebridades,2015-09-12 00:00:00,280,249,162,0,16,41,2,72,5,11,9,0,0,8,2.81818,1134,22.6364,4.55422,0.012048200000000002,0.141593,0.650602
2699,3429,3429,fake-meta-information,None,https://www.diariodobrasil.org/tiririca-se-irrita-ao-ser-citado-na-linha-sucessoria-presidencial-estou-bem-aqui-la-em-cima-ja-tem-muitos-palhacos/,politica,2015-10-12 00:00:00,387,346,207,0,1,60,6,81,26,29,3,6,0,35,1.57692,1712,13.3077,4.94798,0.0,0.390071,0.598266
2700,343,343,fake-meta-information,None,https://www.diariodobrasil.org/atriz-que-contraiu-doenca-autoimune-culpa-a-rede-globo-apos-a-demissao-a-tristeza-afetou-minha-saude/,tv_celebridades,2018-01-22 00:00:00,130,107,72,1,4,22,2,24,5,10,0,1,0,10,1.4375,487,6.6875,4.5514,0.0,0.326087,0.6728970000000001
2701,3430,3430,fake-meta-information,None,https://www.diariodobrasil.org/ministra-de-dilma-faz-barraco-em-festa-de-fim-de-ano-e-joga-copo-de-uisque-em-jose-serra/,politica,2015-10-12 00:00:00,166,145,102,0,0,23,1,42,6,8,2,1,0,8,1.9090900000000002,680,13.1818,4.68966,0.0,0.215385,0.703448
2702,3431,3431,fake-meta-information,None,https://www.diariodobrasil.org/helio-bicudo-e-janaina-paschoal-rombo-de-r-120-bilhoes-prova-que-a-nacao-foi-enganada/,tv_celebridades,2015-08-12 00:00:00,994,868,457,0,11,154,5,213,52,71,11,0,0,69,3.15,4336,21.7,4.99539,0.00230415,0.33515,0.5264979999999999
2703,3432,3432,fake-meta-information,None,https://www.diariodobrasil.org/nunca-antes-na-historia-desse-pais-um-vice-deu-um-pe-no-traseiro-de-um-presidente/,tv_celebridades,2015-08-12 00:00:00,69,55,44,0,1,8,0,16,4,3,0,0,0,3,2.0,248,7.857139999999999,4.5090900000000005,0.0,0.291667,0.8
2704,3433,3433,fake-meta-information,None,https://www.diariodobrasil.org/saiu-a-resposta-oficial-de-dilma-para-a-carta-de-temer-pimentorium-in-anus-outrem-refrescus/,politica,2015-08-12 00:00:00,37,29,17,0,0,3,0,12,1,0,0,0,0,0,2.66667,136,9.66667,4.68966,0.0689655,0.0666667,0.5862069999999999
2705,3434,3434,fake-meta-information,None,https://www.diariodobrasil.org/padre-comunista-defende-lula-e-delira-dizendo-que-ex-presidente-e-o-novo-messias/,politica,2015-08-12 00:00:00,352,297,183,0,2,49,1,81,11,20,5,0,0,23,2.75,1363,14.85,4.589230000000001,0.00673401,0.23846199999999998,0.616162
2706,3435,3435,fake-meta-information,None,https://www.diariodobrasil.org/mais-um-registro-do-fascismo-petista-deputados-black-blocs-do-pt-quebram-dez-urnas-no-congresso/,tv_celebridades,2015-08-12 00:00:00,41,35,29,0,2,4,0,14,2,1,0,0,0,1,1.5,172,8.75,4.91429,0.057142899999999996,0.166667,0.828571
2707,3436,3436,fake-meta-information,None,https://www.diariodobrasil.org/sessao-da-camara-hoje-mostrou-que-apenas-27-votos-podem-colocar-a-presidente-dilma-na-rua-da-amargura/,politica,2015-08-12 00:00:00,211,192,118,0,0,26,0,54,8,11,5,0,0,7,1.26667,906,12.8,4.71875,0.0,0.2375,0.614583
2708,3437,3437,fake-meta-information,None,https://www.diariodobrasil.org/vandalismo-deputados-governistas-quebram-urnas-para-obstruir-votacao-da-comissao-do-impeachment/,politica,2015-08-12 00:00:00,143,130,90,1,5,22,2,46,6,2,3,0,0,5,1.8571400000000002,707,18.5714,5.43846,0.00769231,0.117647,0.692308
2709,3438,3438,fake-meta-information,None,https://www.diariodobrasil.org/eduardo-jorge-desmascarando-dilma-luta-pela-democracia-eramos-a-favor-da-ditadura-do-proletariado/,politica,2015-07-12 00:00:00,526,447,282,2,5,63,1,110,29,36,5,8,5,49,3.4347800000000004,2159,19.4348,4.82998,0.00447427,0.37572300000000003,0.630872
2710,3439,3439,fake-meta-information,None,https://www.diariodobrasil.org/autor-do-impeachment-dilma-precisou-de-30-juristas-pra-responder-por-ela-isso-tudo-e-firula/,politica,2015-08-12 00:00:00,40,32,29,0,0,4,0,12,0,0,0,0,0,4,2.0,164,8.0,5.125,0.0,0.0,0.90625
2711,344,344,fake-meta-information,None,https://www.diariodobrasil.org/delegado-da-pf-manda-recado-para-lula-o-seu-dia-vai-chegar/,tv_celebridades,2018-01-22 00:00:00,107,88,65,0,2,18,0,29,2,4,3,0,0,6,1.9,416,8.8,4.72727,0.0,0.12766,0.738636
2712,3440,3440,fake-meta-information,None,https://www.diariodobrasil.org/evo-morales-diz-que-que-colocara-o-exercito-da-bolivia-para-defender-dilma-e-o-pt/,politica,2015-07-12 00:00:00,248,215,143,2,6,31,2,71,11,6,4,0,0,5,3.66667,1101,23.8889,5.12093,0.0,0.166667,0.665116
2713,3441,3441,fake-meta-information,None,https://www.diariodobrasil.org/hugo-chaves-elogia-dilma-e-uma-grande-companheira-inclusive-sequestrou-um-embaixador-americano/,politica,2015-07-12 00:00:00,262,222,151,0,4,21,2,77,9,10,1,0,0,8,3.33333,1150,18.5,5.18018,0.0045045,0.193878,0.68018
2714,3442,3442,fake-meta-information,None,https://www.diariodobrasil.org/urgente-juiz-sergio-moro-envia-depoimento-de-delator-para-acao-que-pede-cassacao-de-dilma-no-tse/,politica,2015-08-12 00:00:00,355,308,185,0,13,44,1,96,8,7,9,0,0,13,2.9375,1491,19.25,4.84091,0.0,0.107143,0.600649
2715,3443,3443,fake-meta-information,None,https://www.diariodobrasil.org/vazou-a-carta-pessoal-que-temer-enviou-para-dilma-passei-4-anos-como-vice-decorativo-agora-chega/,politica,2015-08-12 00:00:00,19,15,15,0,0,3,0,4,2,0,0,0,0,1,1.33333,70,5.0,4.66667,0.0,0.28571399999999997,1.0
2716,3444,3444,fake-meta-information,None,https://www.diariodobrasil.org/lula-vai-ao-rj-e-chora-me-sinto-indignado-cunha-nao-pensa-no-pais-impeachment-e-uma-insanidade/,politica,2015-06-12 00:00:00,222,186,109,0,2,34,1,54,3,8,4,2,0,10,2.11765,873,10.9412,4.69355,0.0,0.125,0.586021
2717,3445,3445,fake-meta-information,None,https://www.diariodobrasil.org/a-melhor-entrevista-de-2015-alguem-que-se-expressa-como-a-dilma-denota-uma-certa-confusao-mental/,tv_celebridades,2015-05-12 00:00:00,340,271,170,0,7,51,3,72,15,19,5,2,0,29,2.55556,1263,10.037,4.66052,0.0,0.276423,0.627306
2718,3446,3446,fake-meta-information,None,https://www.diariodobrasil.org/ceni-renuncia-de-dilma-faria-o-brasil-tomar-novos-rumos-e-recuperar-13-anos-de-politica-jogados-no-lixo/,politica,2015-06-12 00:00:00,215,180,113,0,3,35,2,51,12,7,7,0,0,13,1.9444400000000002,868,10.0,4.82222,0.0,0.22093000000000002,0.627778
2719,3447,3447,fake-meta-information,None,https://www.diariodobrasil.org/temer-diz-que-nao-e-desleal-e-ja-fala-em-novas-eleicoes-convocadas-pelo-tse-2/,politica,2015-06-12 00:00:00,217,183,122,1,5,43,5,45,12,8,3,1,0,14,2.26667,923,12.2,5.0437199999999995,0.0,0.227273,0.666667
2720,3448,3448,fake-meta-information,None,https://www.diariodobrasil.org/lula-o-golpista-falastrao-pedindo-impeachment-do-presidente-em-1992/,politica,2015-04-12 00:00:00,109,96,62,1,0,16,1,28,1,4,2,1,2,5,2.6,459,19.2,4.78125,0.0,0.11363599999999999,0.645833
2721,3449,3449,fake-meta-information,None,https://www.diariodobrasil.org/cunha-reprovou-27-pedidos-de-impeachment-e-a-petralhada-se-calou-agora-falam-em-golpe/,politica,2015-03-12 00:00:00,178,152,106,0,4,30,1,43,3,10,4,2,0,9,2.0,713,11.6923,4.69079,0.00657895,0.178082,0.697368
2722,345,345,fake-meta-information,None,https://www.diariodobrasil.org/enzzo-estuda-de-gravata-ele-quer-ser-igual-ao-sergio-moro-matheus-gosta-do-lula-e-jogou-seus-livros-no-lixo/,tv_celebridades,2018-01-22 00:00:00,191,155,94,0,0,41,2,39,7,4,3,2,0,17,2.4,671,10.3333,4.32903,0.0,0.1375,0.606452
2723,3450,3450,fake-meta-information,None,https://www.diariodobrasil.org/mais-um-petista-pode-sofrer-cassacao-de-mandato-abuso-de-poder-economico-metodo-obscuro-e-ilicito/,politica,2015-03-12 00:00:00,187,159,110,0,0,23,0,54,13,4,7,0,0,5,2.8,905,15.9,5.69182,0.0,0.220779,0.691824
2724,3451,3451,fake-meta-information,None,https://www.diariodobrasil.org/lula-se-referindo-ao-palacio-da-alvorada-aquele-lugar-e-triste-porque-fhc-nao-toma-um-gole/,tv_celebridades,2015-04-12 00:00:00,113,87,69,0,2,14,0,29,4,5,1,0,0,6,2.6,376,8.7,4.32184,0.0,0.209302,0.793103
2725,3452,3452,fake-meta-information,None,https://www.diariodobrasil.org/acao-no-tse-pode-cassar-o-mandato-de-dilma-e-temer-financiamento-de-campanha-com-dinheiro-de-corrupcao/,politica,2015-05-12 00:00:00,262,237,136,0,6,32,0,81,6,7,4,0,0,9,1.92308,1189,18.2308,5.0168800000000005,0.0,0.11504400000000001,0.57384
2726,3453,3453,fake-meta-information,None,https://www.diariodobrasil.org/o-politico-mais-honesto-do-brasil-declaracao-de-eduardo-cunha-feita-no-twitter-foi-classificada-como-sincericidio/,tv_celebridades,2015-05-12 00:00:00,107,80,71,0,0,14,0,23,8,8,3,0,0,3,2.7,447,8.0,5.5875,0.025,0.432432,0.8875
2727,3454,3454,fake-meta-information,None,https://www.diariodobrasil.org/a-jovem-jornalista-que-escreveu-sobre-dilma-e-cunha-e-ganhou-100-mil-likes-no-facebook/,tv_celebridades,2015-04-12 00:00:00,49,43,34,0,0,6,0,11,3,3,0,0,0,3,1.5,200,10.75,4.65116,0.0697674,0.352941,0.7906979999999999
2728,3455,3455,fake-meta-information,None,https://www.diariodobrasil.org/nem-so-de-pixulecos-vive-o-pt-dono-da-utc-presenteava-lula-com-cachaca-de-reserva-especial/,politica,2015-05-12 00:00:00,166,141,101,0,4,18,0,46,9,8,2,0,0,7,2.5,698,14.1,4.95035,0.0070922,0.265625,0.716312
2729,3456,3456,fake-meta-information,None,https://www.diariodobrasil.org/deputado-do-pt-deixa-escapar-e-confessa-armacao-vamos-salvar-cunha-para-que-dilma-nao-sofra-impeachment/,politica,2015-01-12 00:00:00,166,143,103,0,1,33,5,36,6,9,5,2,0,10,2.3,695,14.3,4.86014,0.0,0.21739099999999997,0.72028
2730,3457,3457,fake-meta-information,None,https://www.diariodobrasil.org/deputado-petista-que-participara-da-comissao-do-impeachment-e-conhecido-como-dolar-na-cueca/,politica,2015-05-12 00:00:00,289,250,162,0,11,31,3,83,7,9,4,0,0,8,3.0,1193,19.2308,4.772,0.0,0.140351,0.648
2731,3458,3458,fake-meta-information,None,https://www.diariodobrasil.org/jornalista-confirma-em-2006-lula-se-elegeu-com-dinheiro-roubado-da-petrobras/,tv_celebridades,2015-01-12 00:00:00,175,156,90,1,0,23,1,49,2,5,4,0,0,6,2.11111,746,17.3333,4.78205,0.00641026,0.0972222,0.576923
2732,3459,3459,fake-meta-information,None,https://www.diariodobrasil.org/ex-marido-de-dilma-a-gente-assaltava-bancos-e-roubava-quarteis-para-pegar-armas-era-muito-romantico/,tv_celebridades,2015-01-12 00:00:00,50,38,32,0,0,6,0,16,1,1,0,0,0,0,2.4,183,7.6,4.81579,0.0,0.0909091,0.8421049999999999
2733,346,346,fake-meta-information,None,https://www.diariodobrasil.org/empresario-de-youtuber-faz-apelo-ela-esta-com-34-kilos-e-tem-depressao-nao-come-nem-bebe-agua/,tv_celebridades,2018-01-22 00:00:00,335,282,176,0,1,69,5,57,18,19,6,2,0,30,2.40909,1293,12.8182,4.58511,0.0106383,0.293651,0.6241140000000001
2734,3460,3460,fake-meta-information,None,https://www.diariodobrasil.org/%e2%99%aa%e2%99%ab-com-a-marvada-pinga-e-que-eu-me-atrapaio-%e2%99%aa%e2%99%ab-jornal-o-dia-mostra-bebedeira-de-leticia-sabatella/,tv_celebridades,2015-02-12 00:00:00,165,148,102,1,3,25,1,45,3,8,1,2,0,5,2.125,625,18.5,4.22297,0.0202703,0.157143,0.689189
2735,3461,3461,fake-meta-information,None,https://www.diariodobrasil.org/procurador-da-fazenda-cargo-da-presidencia-esta-vago-dilma-ja-pode-ser-tratada-como-ex-presidente/,tv_celebridades,2015-02-12 00:00:00,123,109,68,1,0,18,2,29,4,7,5,0,0,8,1.75,501,13.625,4.59633,0.0,0.23404299999999997,0.623853
2736,3462,3462,fake-meta-information,None,https://www.diariodobrasil.org/quebra-cabeca-da-lava-jato-se-completa-e-lula-o-chefao-podera-ver-o-sol-nascer-quadrado/,politica,2015-02-12 00:00:00,66,60,49,1,1,8,0,14,7,2,1,0,0,4,1.5,273,15.0,4.55,0.0166667,0.409091,0.816667
2737,3463,3463,fake-meta-information,None,https://www.diariodobrasil.org/mainardi-avisou-lula-ja-esta-com-um-pe-na-cadeia-e-dilma-vai-cair/,tv_celebridades,2015-02-12 00:00:00,131,108,82,0,0,23,1,32,0,9,4,1,0,10,2.55556,499,12.0,4.620369999999999,0.0,0.163636,0.759259
2738,3464,3464,fake-meta-information,None,https://www.diariodobrasil.org/dono-do-facebook-vai-doar-us-45-bilhoes-para-projetos-sociais-e-de-caridade/,ciencia_tecnologia,2015-02-12 00:00:00,310,271,175,1,3,40,3,81,17,11,9,0,0,14,2.4375,1320,16.9375,4.87085,0.00369004,0.23140500000000003,0.645756
2739,3465,3465,fake-meta-information,None,https://www.diariodobrasil.org/ministro-da-fazenda-o-pt-so-se-mobiliza-pelo-poder-pais-pode-afundar-em-2016/,politica,2015-11-30 00:00:00,146,119,79,1,3,23,1,34,9,5,5,0,0,6,2.7,556,11.9,4.67227,0.00840336,0.245614,0.663866
2740,3466,3466,fake-meta-information,None,https://www.diariodobrasil.org/patrimonio-do-filho-de-bumlai-o-melhor-amigo-de-lula-saltou-de-r-38-mi-para-r-273-mi-em-8-anos/,politica,2015-01-12 00:00:00,432,377,210,0,12,43,0,109,14,9,4,0,0,13,3.66667,1799,25.1333,4.77188,0.0,0.151316,0.557029
2741,3467,3467,fake-meta-information,None,https://www.diariodobrasil.org/dolar-a-r-500-revista-forbes-diz-que-brasil-esta-refem-de-juros-americanos-e-dolar-pode-explodir/,economia,2015-01-12 00:00:00,254,222,140,0,4,37,4,65,13,11,10,1,0,8,3.55556,1026,24.6667,4.62162,0.0045045,0.235294,0.630631
2742,3468,3468,fake-meta-information,None,https://www.diariodobrasil.org/pesquisadores-da-suecia-descobrem-metodo-para-identificar-cancer-com-uma-unica-gota-de-sangue/,sociedade_cotidiano,2015-11-30 00:00:00,392,340,186,1,3,53,2,114,23,10,9,0,0,10,3.05882,1759,20.0,5.17353,0.0,0.197605,0.547059
2743,3469,3469,fake-meta-information,None,https://www.diariodobrasil.org/dilma-vai-continuar-sufocando-o-brasileiro-vem-ai-um-novo-aumento-no-preco-dos-combustiveis/,politica,2015-01-12 00:00:00,211,184,119,0,4,28,2,58,12,5,4,0,0,8,2.7,895,18.4,4.86413,0.0,0.197674,0.6467390000000001
