,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
579,0.0,1.0,0.031,0.963,0.006,-0.8591
58,-0.8,1.0,0.028,0.972,0.0,-0.8402
580,0.04888888888888889,0.20777777777777778,0.031,0.964,0.005,-0.9864
581,0.0461038961038961,0.30844155844155846,0.013,0.985,0.002,-0.946
582,-0.23333333333333336,0.3666666666666667,0.009,0.991,0.0,-0.6808
583,-0.01861471861471861,0.3316017316017316,0.028,0.968,0.004,-0.9545
584,-0.13181818181818183,0.4772727272727273,0.025,0.97,0.005,-0.9854
585,0.09318181818181819,0.4772727272727273,0.013,0.987,0.0,-0.8402
586,0.0,0.4,0.075,0.925,0.0,-0.975
587,0.3,0.48,0.01,0.989,0.001,-0.891
588,0.0375,0.5625,0.012,0.986,0.003,-0.7998
589,0.0,0.0,0.0,0.955,0.045,0.7003
59,0.5,1.0,0.018,0.982,0.0,-0.5267
590,0.1,0.4,0.033,0.955,0.012,-0.9852
591,0.0,0.13333333333333333,0.024,0.968,0.008,-0.9501
592,0.06818181818181818,0.4272727272727273,0.022,0.973,0.005,-0.9801
593,0.3,0.6625,0.029,0.964,0.007,-0.9778
594,-0.07581845238095236,0.6334077380952381,0.02,0.975,0.005,-0.9941
595,0.3137939453125,0.41875,0.016,0.972,0.012,-0.6837
596,0.4404761904761905,0.6571428571428571,0.01,0.987,0.002,-0.8463
597,0.12083333333333335,0.4000000000000001,0.001,0.994,0.005,0.7964
598,0.125,0.3333333333333333,0.024,0.951,0.025,0.826
599,0.31,0.5566666666666668,0.047,0.934,0.019,-0.9545
6,-0.15000000000000002,0.325,0.035,0.965,0.0,-0.8402
60,-0.012499999999999997,0.30000000000000004,0.021,0.969,0.01,-0.8264
600,0.0,0.375,0.028,0.967,0.005,-0.913
601,0.0,0.0,0.042,0.958,0.0,-0.7783
602,-0.10555555555555557,0.5138888888888888,0.034,0.955,0.011,-0.9646
603,0.011111111111111112,0.18888888888888888,0.034,0.965,0.001,-0.9883
604,0.07405303030303031,0.434090909090909,0.034,0.96,0.006,-0.9986
605,0.0,0.0,0.062,0.937,0.0,-0.9803
606,0.016666666666666666,0.7025641025641024,0.029,0.956,0.014,-0.9787
607,0.25,0.875,0.017,0.979,0.004,-0.6124
608,0.007723063973063977,0.3607744107744108,0.03,0.965,0.004,-0.9978
609,0.23771929824561402,0.612280701754386,0.018,0.974,0.008,-0.9791
61,0.0,0.0,0.049,0.951,0.0,-0.6808
610,0.0,0.5384615384615384,0.027,0.97,0.003,-0.9899
611,0.030833333333333324,0.5566666666666665,0.036,0.953,0.011,-0.9638
612,-0.15,0.4375,0.011,0.977,0.013,0.4455
613,0.19,0.86,0.014,0.979,0.007,-0.6486
614,-0.025,0.275,0.01,0.99,0.0,-0.7783
615,0.11666666666666665,0.6166666666666666,0.02,0.968,0.013,-0.7783
616,0.25,0.3333333333333333,0.018,0.98,0.002,-0.9118
617,-0.3489583333333333,0.7333333333333334,0.011,0.987,0.003,-0.9179
618,0.0,0.0,0.032,0.961,0.006,-0.9474
619,0.1,0.35,0.016,0.984,0.0,-0.9371
62,-0.025,0.775,0.039,0.952,0.01,-0.9483
620,0.08083333333333333,0.34666666666666673,0.019,0.972,0.009,-0.9263
621,-0.14,0.51,0.021,0.971,0.007,-0.9841
622,0.005000000000000002,0.495,0.02,0.98,0.0,-0.9789
623,0.18333333333333335,0.35833333333333334,0.024,0.973,0.004,-0.9805
624,0.3333333333333333,0.5555555555555556,0.076,0.924,0.0,-0.9876
625,0.041726762820512825,0.48974358974358967,0.02,0.975,0.005,-0.9444
626,0.0,0.4666666666666666,0.019,0.972,0.009,-0.8494
627,0.07999999999999999,0.45,0.022,0.976,0.002,-0.9923
628,0.057017543859649134,0.3552631578947367,0.026,0.967,0.006,-0.9747
629,0.013461538461538454,0.3173076923076923,0.031,0.966,0.004,-0.9987
63,0.0,0.4000000000000001,0.015,0.983,0.002,-0.8934
630,0.05133720397949217,0.16666666666666666,0.023,0.946,0.03,0.871
631,-0.04444444444444445,0.4152777777777778,0.03,0.964,0.006,-0.9881
632,0.08499999999999999,0.7283333333333333,0.016,0.982,0.002,-0.9655
633,-0.2303030303030303,0.7575757575757575,0.033,0.961,0.006,-0.9954
634,0.0,0.15,0.027,0.968,0.005,-0.9757
635,-0.07500000000000001,0.48750000000000004,0.026,0.969,0.004,-0.9902
636,0.05975274725274725,0.36149267399267404,0.042,0.918,0.04,0.913
637,-0.050000000000000044,0.95,0.012,0.979,0.009,-0.2185
638,0.08518518518518516,0.625925925925926,0.017,0.98,0.003,-0.9835
639,0.1714285714285714,0.3988095238095238,0.035,0.952,0.013,-0.8856
64,0.0,0.0,0.021,0.973,0.006,-0.9509
640,-0.008974358974358986,0.9051282051282052,0.028,0.964,0.008,-0.9821
641,-0.11666666666666665,0.5333333333333333,0.024,0.976,0.0,-0.9648
642,0.013333333333333332,0.6616666666666667,0.031,0.968,0.001,-0.9901
643,-0.16547619047619047,0.6309523809523809,0.021,0.974,0.005,-0.9029
644,0.023214285714285732,0.3734126984126984,0.042,0.95,0.008,-0.9844
645,-0.11314102564102566,0.4955128205128207,0.03,0.959,0.011,-0.9831
646,-0.06249999999999999,0.28750000000000003,0.02,0.968,0.012,-0.6908
647,0.005235690235690223,0.4028956228956228,0.021,0.969,0.01,-0.968
648,0.1,0.15000000000000002,0.015,0.975,0.01,-0.3164
649,-0.1,0.2,0.019,0.973,0.008,-0.744
65,-0.016666666666666663,0.6,0.013,0.972,0.015,0.3313
650,0.025,1.0,0.013,0.987,0.0,-0.6808
651,0.0,0.0,0.056,0.944,0.0,-0.9601
652,0.0,0.07692307692307693,0.015,0.98,0.005,-0.836
653,0.13333333333333333,0.5166666666666667,0.019,0.969,0.012,-0.6321
654,0.21666666666666667,0.8833333333333333,0.022,0.973,0.005,-0.9881
655,-0.025,0.6,0.024,0.969,0.006,-0.7506
656,0.7,0.9,0.024,0.966,0.01,-0.9153
657,0.08750000000000001,0.5214285714285714,0.039,0.96,0.001,-0.9963
658,0.016666666666666666,0.5333333333333333,0.034,0.966,0.0,-0.9595
659,-0.06666666666666667,0.5,0.033,0.965,0.002,-0.9709
66,0.0,0.0,0.023,0.977,0.0,-0.7783
660,-0.8,1.0,0.026,0.968,0.005,-0.8957
661,0.06499999999999999,0.53,0.029,0.964,0.007,-0.9891
662,0.0,0.3333333333333333,0.023,0.976,0.002,-0.9613
663,-0.03333333333333333,0.33666666666666667,0.02,0.98,0.0,-0.9802
664,0.15208333333333335,0.19166666666666665,0.036,0.955,0.008,-0.9684
665,0.006666666666666665,0.1733333333333333,0.013,0.986,0.002,-0.9022
666,0.02500000000000001,0.35,0.028,0.967,0.005,-0.961
667,-0.03650793650793651,0.076984126984127,0.028,0.969,0.003,-0.9799
668,-0.15,0.8,0.014,0.986,0.0,-0.7783
669,-0.20476190476190476,0.5190476190476191,0.042,0.955,0.003,-0.9974
67,0.0,0.0,0.015,0.979,0.006,-0.6369
670,0.18448459752807575,0.504300771692076,0.038,0.89,0.071,0.9969
671,0.0,0.75,0.019,0.977,0.004,-0.8221
672,0.0,0.0,0.031,0.955,0.014,-0.9056
673,0.02447916666666667,0.4770833333333333,0.024,0.975,0.001,-0.9947
674,-0.20000000000000004,0.43333333333333335,0.023,0.971,0.006,-0.7184
675,0.15,0.6499999999999999,0.023,0.965,0.012,-0.8526
676,-0.10138888888888892,0.7388888888888889,0.025,0.97,0.006,-0.9829
677,-0.37839506172839504,0.8666666666666666,0.058,0.937,0.005,-0.9984
678,0.6900000000000001,0.76,0.017,0.969,0.014,0.2887
679,0.07500000000000001,0.7,0.016,0.98,0.004,-0.8385
68,-0.13999999999999999,0.62,0.024,0.976,0.0,-0.9869
680,0.0,0.75,0.043,0.952,0.004,-0.9685
681,-0.6000000000000001,0.775,0.02,0.97,0.01,-0.873
682,0.0,0.4666666666666666,0.026,0.966,0.009,-0.9304
683,0.39999999999999997,0.85,0.022,0.961,0.017,-0.1007
684,0.016666666666666666,0.23333333333333334,0.023,0.969,0.008,-0.7959
685,-0.1875,1.0,0.022,0.976,0.002,-0.9201
686,0.08333333333333333,0.16666666666666666,0.018,0.97,0.011,-0.5458
687,0.125,1.0,0.023,0.972,0.005,-0.9506
688,0.05648148148148148,0.24629629629629632,0.02,0.971,0.009,-0.965
689,0.05500000000000001,0.64,0.011,0.984,0.005,-0.8942
69,0.0,0.0,0.049,0.951,0.0,-0.6808
690,-0.32916666666666666,0.9333333333333332,0.036,0.943,0.021,-0.8772
691,0.05,0.1375,0.012,0.983,0.005,-0.6369
692,0.19999999999999998,0.6916666666666668,0.029,0.963,0.008,-0.9196
693,-0.10104166666666671,0.7166666666666667,0.039,0.954,0.007,-0.9922
694,-0.19166666666666668,0.7666666666666666,0.022,0.973,0.004,-0.9501
695,0.19999999999999998,0.8416666666666667,0.02,0.969,0.011,-0.5423
696,0.0,0.0,0.032,0.968,0.0,-0.9393
698,0.0125,0.5625,0.033,0.941,0.026,-0.465
699,0.05769230769230767,0.5846153846153845,0.02,0.97,0.009,-0.9356
7,0.15000000000000002,0.45,0.033,0.963,0.003,-0.8979
70,0.1,0.1,0.024,0.976,0.0,-0.8807
700,0.2899999999999999,0.775,0.021,0.963,0.016,-0.4581
701,-0.001388888888888891,0.25555555555555554,0.03,0.964,0.006,-0.8902
702,0.06931818181818185,0.4272727272727272,0.03,0.967,0.003,-0.9958
703,0.0,0.0,0.079,0.921,0.0,-0.9118
704,0.18888888888888888,0.3111111111111111,0.037,0.962,0.001,-0.9885
705,-0.14285714285714285,0.38571428571428573,0.024,0.976,0.0,-0.9413
706,0.010795454545454537,0.4181818181818182,0.033,0.958,0.009,-0.992
707,0.0630952380952381,0.5226190476190476,0.016,0.977,0.007,-0.9806
708,0.12,0.258,0.018,0.979,0.003,-0.9034
709,0.08125,0.525,0.021,0.979,0.0,-0.9732
71,0.1,0.4,0.004,0.98,0.016,0.743
710,0.06666666666666667,0.10000000000000002,0.011,0.985,0.004,-0.8706
711,0.0,0.0,0.009,0.989,0.001,-0.8611
712,0.16666666666666666,0.3333333333333333,0.026,0.974,0.0,-0.9601
713,-0.07916666666666668,0.24791666666666667,0.03,0.965,0.005,-0.994
714,0.19999999999999998,0.7000000000000001,0.016,0.97,0.014,0.2083
715,0.09,0.58,0.026,0.972,0.002,-0.9832
716,0.023809523809523808,0.2261904761904762,0.023,0.969,0.007,-0.9919
717,0.05833333333333333,0.49166666666666664,0.01,0.986,0.004,-0.9163
718,0.25,0.30000000000000004,0.016,0.981,0.003,-0.7777
719,0.03333333333333333,0.39999999999999997,0.01,0.985,0.005,-0.5267
72,-0.02777777777777778,0.6777777777777777,0.024,0.961,0.015,-0.4215
720,-0.016666666666666677,0.7166666666666667,0.019,0.97,0.011,-0.3612
721,0.359375,0.6427083333333334,0.023,0.97,0.007,-0.8388
722,0.0,0.0,0.029,0.971,0.0,-0.9413
723,-0.10000000000000003,0.95,0.007,0.989,0.004,-0.1531
724,0.2635416666666667,0.6520833333333333,0.037,0.947,0.016,-0.9892
725,0.02500000000000001,0.75,0.016,0.982,0.002,-0.8074
726,0.033333333333333326,0.6,0.037,0.959,0.005,-0.946
727,0.012962962962962973,0.44814814814814813,0.03,0.961,0.009,-0.9121
728,-0.15037878787878786,0.4401515151515152,0.025,0.974,0.001,-0.9963
729,0.15885416666666663,0.3322916666666667,0.018,0.975,0.006,-0.9839
73,0.0,0.0,0.01,0.99,0.0,-0.296
730,-0.040178571428571425,0.7178571428571427,0.029,0.963,0.009,-0.9702
731,0.12592592592592594,0.2685185185185185,0.015,0.982,0.003,-0.9862
732,0.015476190476190473,0.13968253968253969,0.023,0.976,0.001,-0.9933
733,0.3555555555555556,0.6333333333333334,0.013,0.983,0.004,-0.9274
734,0.0,0.0,0.004,0.993,0.003,-0.2003
735,0.0,0.0,0.029,0.967,0.004,-0.9283
736,-0.16,0.65,0.022,0.975,0.003,-0.9859
737,-0.19999999999999998,0.3333333333333333,0.015,0.976,0.009,-0.4588
738,0.31666666666666665,0.5045454545454544,0.012,0.971,0.017,0.9325
739,0.025,1.0,0.019,0.979,0.002,-0.9468
74,-0.30000000000000004,0.6,0.022,0.956,0.022,0.25
740,0.07999999999999999,0.43,0.019,0.97,0.011,-0.8645
741,-0.012053571428571427,0.41160714285714284,0.029,0.968,0.002,-0.977
742,-0.20000000000000004,0.39999999999999997,0.039,0.96,0.001,-0.9879
743,0.10714285714285714,0.6476190476190476,0.025,0.974,0.001,-0.9764
744,0.0,0.0,0.017,0.983,0.0,-0.8516
745,-0.26666666666666666,0.3333333333333333,0.011,0.989,0.0,-0.765
746,0.11875,0.2125,0.034,0.962,0.004,-0.9826
747,0.36060606060606054,0.6575757575757575,0.015,0.976,0.01,-0.3182
748,-0.8,1.0,0.013,0.986,0.001,-0.9349
749,0.0630952380952381,0.3157509157509158,0.016,0.979,0.004,-0.9337
75,0.0,0.0,0.027,0.948,0.025,0.3361
750,-0.03333333333333333,0.39999999999999997,0.013,0.987,0.0,-0.8934
751,0.275,0.5583333333333333,0.021,0.974,0.006,-0.9371
752,0.0,0.0,0.049,0.951,0.0,-0.9834
753,0.21666666666666673,0.7177083333333335,0.025,0.964,0.011,-0.9781
754,0.0,0.0,0.01,0.984,0.006,-0.4404
755,0.0,0.0,0.013,0.987,0.0,-0.5267
756,0.4,0.725,0.013,0.983,0.004,-0.6124
757,0.016666666666666666,0.06666666666666667,0.029,0.965,0.006,-0.9393
758,0.0,0.0,0.051,0.949,0.0,-0.9834
759,-0.26666666666666666,1.0,0.037,0.962,0.001,-0.994
76,0.0,0.0,0.005,0.995,0.0,-0.5267
760,0.17500000000000002,0.525,0.036,0.959,0.005,-0.9774
761,0.04,0.8099999999999999,0.021,0.979,0.0,-0.9876
762,0.0,0.5,0.034,0.963,0.003,-0.9643
763,0.0,0.0,0.035,0.965,0.0,-0.9134
764,0.5666666666666667,0.6666666666666666,0.022,0.964,0.014,-0.8744
765,0.0,0.0,0.05,0.95,0.0,-0.9866
766,-0.1259259259259259,0.29814814814814816,0.038,0.962,0.0,-0.9843
767,-0.25039062500000003,0.5833333333333334,0.03,0.97,0.0,-0.9855
768,0.16999999999999998,0.45999999999999996,0.018,0.97,0.012,-0.6369
769,-0.45119047619047625,0.7523809523809524,0.022,0.977,0.001,-0.9733
77,-0.12222222222222223,0.5388888888888889,0.026,0.971,0.003,-0.9423
770,-0.14375,0.35,0.005,0.995,0.0,-0.296
771,0.0,1.0,0.063,0.935,0.002,-0.9915
772,0.0,0.0,0.007,0.984,0.01,0.434
773,-0.017817460317460322,0.36507936507936506,0.015,0.983,0.002,-0.9847
774,-0.5583333333333333,0.8250000000000001,0.024,0.968,0.009,-0.9743
775,-0.23333333333333336,0.4666666666666666,0.026,0.974,0.0,-0.8689
776,0.0,0.0,0.004,0.993,0.003,-0.1027
777,-0.38333333333333336,0.5333333333333333,0.009,0.977,0.014,0.4995
778,0.03333333333333333,1.0,0.033,0.967,0.0,-0.9737
779,-0.7999999999999999,1.0,0.028,0.962,0.01,-0.9538
78,0.0,0.0,0.024,0.974,0.001,-0.9578
780,-0.002777777777777768,0.24444444444444446,0.025,0.968,0.006,-0.9568
781,0.0,0.0,0.018,0.963,0.019,0.0196
782,-0.07142857142857144,0.6571428571428571,0.024,0.967,0.008,-0.9851
783,0.2515151515151515,0.4121212121212121,0.038,0.951,0.011,-0.9747
784,-0.8,1.0,0.022,0.97,0.008,-0.8176
785,0.0,0.0,0.013,0.985,0.002,-0.7506
786,-0.2375,0.5625,0.021,0.978,0.001,-0.9796
787,0.008333333333333333,0.016666666666666666,0.005,0.987,0.008,0.504
788,0.2,0.30000000000000004,0.104,0.896,0.0,-0.296
789,-0.6000000000000001,1.0,0.014,0.986,0.0,-0.8402
79,0.2,0.30000000000000004,0.036,0.949,0.015,-0.7003
790,0.2333333333333333,0.7333333333333334,0.025,0.965,0.01,-0.9389
791,0.0,1.0,0.009,0.977,0.013,0.659
792,0.19791666666666669,0.4958333333333334,0.026,0.966,0.007,-0.9578
793,0.005681818181818177,0.32727272727272727,0.02,0.98,0.0,-0.8883
794,0.008333333333333304,0.7333333333333334,0.027,0.959,0.015,-0.9719
795,-0.05,0.6595238095238096,0.025,0.975,0.0,-0.9842
796,0.020000000000000004,0.38,0.017,0.983,0.0,-0.9866
797,0.18333333333333335,0.75,0.009,0.987,0.004,-0.4019
798,0.0,0.7,0.034,0.966,0.0,-0.976
799,0.14583333333333331,0.525,0.026,0.967,0.007,-0.9716
8,0.0,0.0,0.035,0.965,0.0,-0.9118
80,0.0,0.0,0.032,0.954,0.014,-0.6908
800,0.0,0.0,0.017,0.976,0.007,-0.9022
801,0.5333333333333333,0.6666666666666666,0.027,0.951,0.022,-0.4526
802,0.125,0.6442307692307693,0.012,0.986,0.002,-0.8979
803,0.0,0.0,0.047,0.946,0.007,-0.9879
804,0.6,0.9,0.022,0.975,0.004,-0.875
805,-0.20227864583333333,0.8583333333333334,0.017,0.975,0.007,-0.9437
806,0.5,1.0,0.018,0.976,0.006,-0.6369
807,0.02857142857142857,0.29047619047619044,0.019,0.979,0.002,-0.97
808,0.05,0.575,0.033,0.967,0.0,-0.9571
809,-0.15,0.76,0.038,0.952,0.01,-0.9924
81,0.0,0.0,0.019,0.981,0.0,-0.8807
810,0.19916666666666666,0.5033333333333334,0.019,0.977,0.004,-0.9692
811,0.2033333333333333,0.3766666666666667,0.034,0.948,0.018,-0.832
812,-0.03333333333333334,0.44761904761904764,0.03,0.965,0.005,-0.9791
813,-0.16,0.75,0.018,0.98,0.002,-0.9642
814,-0.8000000000000002,1.0,0.01,0.99,0.0,-0.4939
815,0.058333333333333334,0.21666666666666667,0.022,0.969,0.009,-0.9395
816,0.35,0.7625,0.029,0.945,0.025,0.2693
817,-0.2875,0.67,0.012,0.985,0.003,-0.9147
818,0.06904761904761905,0.3095238095238095,0.026,0.97,0.003,-0.9961
819,0.0625,0.825,0.022,0.978,0.0,-0.9806
82,0.0,1.0,0.043,0.949,0.008,-0.8591
820,0.14530303030303032,0.46878787878787875,0.017,0.98,0.003,-0.9805
821,0.0,0.5,0.033,0.954,0.013,-0.869
822,0.0,0.0,0.008,0.992,0.0,-0.5267
823,0.06666666666666667,0.65,0.031,0.957,0.011,-0.9729
824,-0.4375,0.8416666666666667,0.016,0.98,0.004,-0.9378
825,-0.14285714285714285,0.7714285714285715,0.018,0.977,0.005,-0.9468
826,0.0,0.75,0.04,0.949,0.011,-0.9663
827,0.6,0.9,0.024,0.97,0.007,-0.7351
828,0.175,0.6,0.013,0.983,0.004,-0.7717
829,0.0,1.0,0.012,0.98,0.008,-0.6072
83,-0.4,1.0,0.039,0.961,0.0,-0.9433
830,0.31,0.54,0.01,0.981,0.008,-0.3668
831,0.16,0.4066666666666666,0.014,0.982,0.004,-0.7148
832,0.15,0.725,0.023,0.974,0.003,-0.9468
833,0.4166666666666667,0.5833333333333334,0.052,0.937,0.011,-0.9168
834,0.0,0.0,0.037,0.96,0.003,-0.9746
835,-0.05,0.05,0.029,0.971,0.0,-0.9571
836,-0.09722222222222222,0.4722222222222222,0.023,0.975,0.002,-0.9842
837,0.00714285714285715,0.9,0.022,0.975,0.003,-0.98
838,0.0,0.0,0.006,0.991,0.002,-0.4019
839,-0.049999999999999996,0.20000000000000004,0.017,0.982,0.001,-0.9599
84,0.09999999999999998,0.7999999999999999,0.028,0.962,0.01,-0.8192
840,0.0,0.0,0.033,0.967,0.0,-0.9413
841,0.0,0.0,0.05,0.932,0.017,-0.8402
842,0.0,0.0,0.025,0.969,0.006,-0.9179
843,0.0,0.0,0.012,0.943,0.044,0.7783
844,0.0,1.0,0.027,0.973,0.0,-0.9771
845,0.11079545454545453,0.5443181818181818,0.025,0.971,0.004,-0.981
846,0.0111111111111111,0.6240740740740741,0.026,0.969,0.005,-0.9888
847,0.009259259259259266,0.3074074074074074,0.035,0.965,0.0,-0.9902
848,0.06818181818181818,0.7272727272727273,0.017,0.978,0.005,-0.7506
849,-0.1,0.0,0.018,0.977,0.005,-0.872
85,0.0,0.0,0.03,0.97,0.0,-0.8807
850,0.0,0.0,0.028,0.968,0.004,-0.8625
851,0.04,0.61,0.0,1.0,0.0,0.0
852,-0.8,1.0,0.011,0.986,0.003,-0.4588
853,-0.16666666666666666,0.3333333333333333,0.022,0.978,0.0,-0.9854
854,0.0,0.0,0.022,0.978,0.0,-0.8807
855,0.0,0.0,0.028,0.951,0.021,-0.428
856,-0.02255045572916667,0.2903645833333333,0.038,0.954,0.008,-0.9871
857,0.05555555555555555,0.7777777777777777,0.017,0.983,0.0,-0.8402
858,0.3333333333333333,0.6433333333333334,0.024,0.968,0.008,-0.9954
859,-0.1,0.35,0.04,0.96,0.0,-0.994
86,-0.15555555555555559,0.8055555555555555,0.021,0.968,0.011,-0.6369
860,0.1875,0.375,0.031,0.962,0.007,-0.8689
861,0.11359649122807021,0.3824561403508771,0.037,0.951,0.011,-0.9913
862,-0.6000000000000001,1.0,0.012,0.988,0.0,-0.8807
863,-0.060714285714285714,0.3392857142857143,0.012,0.986,0.002,-0.9593
864,0.05281385281385281,0.11731601731601733,0.017,0.977,0.006,-0.9163
865,0.27499999999999997,0.37500000000000006,0.047,0.941,0.012,-0.9836
866,-0.2285714285714286,0.8571428571428571,0.029,0.953,0.018,-0.9275
867,-0.8,1.0,0.006,0.984,0.01,0.0516
868,0.35,0.45,0.031,0.947,0.021,-0.409
869,-0.1,0.0,0.05,0.947,0.002,-0.996
87,0.12222222222222222,0.5111111111111111,0.03,0.968,0.002,-0.9828
870,-0.09615384615384616,0.38491124260355025,0.031,0.968,0.001,-0.9967
871,-0.08666666666666667,0.45666666666666667,0.028,0.971,0.001,-0.9732
872,0.16111111111111112,0.8444444444444444,0.033,0.946,0.02,-0.9045
873,0.75,0.9,0.024,0.962,0.014,-0.6623
874,0.3373737373737374,0.6666666666666666,0.023,0.958,0.019,0.7668
875,-0.053333333333333365,0.4333333333333334,0.026,0.964,0.01,-0.8579
876,-0.030000000000000016,0.85,0.039,0.952,0.01,-0.991
877,0.0625,0.3,0.044,0.944,0.012,-0.9444
878,0.035416666666666666,0.46458333333333335,0.016,0.978,0.006,-0.8948
879,-0.05952380952380952,0.36666666666666664,0.038,0.959,0.002,-0.99
88,-0.30000000000000004,0.65,0.018,0.978,0.004,-0.8126
880,0.0,0.25,0.022,0.974,0.004,-0.8176
881,-0.4,0.55,0.026,0.962,0.012,-0.9329
882,-0.8,1.0,0.05,0.933,0.016,-0.9803
883,0.0,0.25,0.028,0.972,0.0,-0.9413
884,-0.10500000000000001,0.39,0.022,0.975,0.003,-0.9784
885,0.09166666666666667,0.30000000000000004,0.024,0.967,0.01,-0.967
886,0.10858585858585856,0.5914141414141415,0.022,0.97,0.008,-0.9758
887,0.0,0.0,0.024,0.976,0.0,-0.981
888,0.0857142857142857,0.4642857142857143,0.026,0.969,0.006,-0.993
889,0.2138888888888889,0.45555555555555566,0.022,0.97,0.008,-0.9303
89,0.2722222222222222,0.3277777777777778,0.01,0.977,0.014,-0.0516
890,-0.175,0.625,0.035,0.965,0.0,-0.9538
891,-0.8,1.0,0.049,0.951,0.0,-0.9871
892,-0.0033333333333333296,0.31333333333333335,0.031,0.957,0.012,-0.9464
893,-0.03333333333333334,0.4083333333333333,0.034,0.961,0.005,-0.9528
894,0.030555555555555558,0.4,0.048,0.947,0.005,-0.9973
895,0.09833333333333334,0.45555555555555555,0.016,0.982,0.003,-0.9862
896,-0.08095238095238096,0.18095238095238095,0.027,0.969,0.004,-0.9486
897,-0.057407407407407414,0.29629629629629634,0.039,0.955,0.005,-0.9955
898,0.06458333333333334,0.3229166666666667,0.023,0.97,0.007,-0.9799
899,0.0,0.5357142857142857,0.013,0.987,0.0,-0.9724
9,-0.1,0.375,0.069,0.924,0.006,-0.9201
90,-0.14583333333333337,0.5083333333333333,0.041,0.954,0.005,-0.9963
900,0.05000000000000002,0.5,0.021,0.955,0.024,0.6597
901,0.0,0.0,0.053,0.947,0.0,-0.5267
902,0.3166666666666667,0.48333333333333334,0.015,0.976,0.009,-0.744
903,0.3276315789473684,0.6912280701754386,0.021,0.971,0.008,-0.9648
904,-0.0125,0.3375,0.021,0.971,0.008,-0.9518
905,0.78125,0.5,0.021,0.967,0.012,-0.4572
906,0.07722222222222223,0.4194444444444444,0.015,0.971,0.014,0.2023
907,0.0,0.9166666666666666,0.01,0.988,0.002,-0.9009
908,0.0,0.0,0.043,0.942,0.015,-0.9516
909,0.06666666666666667,0.39999999999999997,0.034,0.956,0.011,-0.9075
91,-0.05581597222222223,0.5194444444444445,0.04,0.953,0.006,-0.981
910,0.049999999999999996,0.7999999999999999,0.031,0.965,0.004,-0.983
911,0.033888888888888885,0.4027777777777777,0.026,0.972,0.001,-0.9918
912,-0.0625,0.0875,0.009,0.987,0.004,-0.8156
913,0.4138888888888889,0.5777777777777777,0.018,0.974,0.008,-0.7729
914,0.4000000000000001,0.6666666666666666,0.036,0.952,0.012,-0.9703
915,0.1875,0.4125,0.028,0.965,0.007,-0.9904
916,0.19,0.4,0.038,0.958,0.004,-0.9702
917,0.0,1.0,0.046,0.939,0.015,-0.9532
918,0.2625,0.7291666666666667,0.039,0.949,0.011,-0.9568
919,0.08833333333333333,0.12666666666666665,0.053,0.944,0.003,-0.9909
92,-0.4,1.0,0.028,0.959,0.013,-0.7845
920,0.05,0.325,0.021,0.972,0.007,-0.9554
921,0.05,1.0,0.012,0.983,0.005,-0.6634
922,0.16666666666666666,0.3333333333333333,0.006,0.994,0.0,-0.5267
923,-0.125,0.5666666666666667,0.028,0.971,0.001,-0.9962
924,0.13636363636363635,0.45454545454545453,0.01,0.99,0.0,-0.8095
925,0.056896551724137934,0.2603448275862069,0.027,0.967,0.006,-0.9933
926,0.0,0.0,0.023,0.962,0.015,-0.3871
927,0.2037037037037037,0.5185185185185185,0.018,0.957,0.025,0.8612
928,0.5,1.0,0.015,0.985,0.0,-0.8807
929,0.01458333333333333,0.36666666666666664,0.026,0.969,0.004,-0.9879
93,0.0,1.0,0.03,0.97,0.0,-0.9274
930,0.0,0.0,0.0,0.995,0.005,0.4019
931,0.034375,0.26458333333333334,0.03,0.965,0.005,-0.9833
932,0.2888888888888889,0.5111111111111111,0.036,0.945,0.02,-0.7298
933,0.034999999999999996,0.37000000000000005,0.016,0.982,0.001,-0.9884
934,0.071875,0.35,0.022,0.966,0.012,-0.8225
935,-0.26666666666666666,0.5,0.023,0.975,0.002,-0.9652
936,-0.030000000000000006,0.165,0.031,0.969,0.0,-0.9943
937,0.12450980392156863,0.3990196078431372,0.024,0.973,0.003,-0.9862
938,0.008333333333333326,0.32666666666666666,0.032,0.957,0.011,-0.9683
939,0.0,1.0,0.062,0.938,0.0,-0.9274
94,0.03333333333333333,0.06666666666666667,0.01,0.985,0.005,-0.3542
940,0.3333333333333333,0.43333333333333335,0.018,0.978,0.004,-0.8271
941,0.19166666666666668,0.5833333333333334,0.005,0.995,0.0,-0.5267
942,0.2,0.2,0.027,0.969,0.004,-0.9324
943,0.25625000000000003,0.5444444444444445,0.021,0.977,0.002,-0.9689
944,0.0,0.25,0.01,0.985,0.005,-0.3542
945,-0.31,0.55,0.02,0.976,0.004,-0.9001
