,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
2820,2820,2820,2820,2820,3538,3538,true-meta-information, Coluna do Estadão ,http://politica.estadao.com.br/blogs/coluna-do-estadao/camara-vai-medir-apoio-a-prisao-em-segunda-instancia/,politica,2018-03-26 00:00:00,669,584,352,0,25,101,4,174,29,25,16,0,0,22,1.8888900000000002,2756,12.9778,4.7191800000000015,0.00342466,0.196364,0.6027399999999999
2821,2821,2821,2821,2821,3539,3539,true-meta-information, Por G1 ,https://g1.globo.com/mundo/noticia/russia-veta-resolucao-do-conselho-de-seguranca-da-onu-que-pede-investigacao-sobre-ataque-quimico-na-siria.ghtml,sociedade_cotidiano,2017-12-04 00:00:00,743,665,311,0,13,79,1,213,41,17,11,0,0,24,2.88889,3214,24.6296,4.833080000000002,0.00451128,0.19863,0.46766899999999995
2822,2822,2822,2822,2822,354,354,true-meta-information,None,http://g1.globo.com/jornal-nacional/noticia/2018/01/governo-estuda-rever-uso-de-dinheiro-do-fgts-para-novos-emprestimos.html,politica,2018-01-18 00:00:00,559,493,244,None,6,92,4,141,22,15,21,1,1,19,2.2758599999999998,2447,17.0,4.96349,0.0,0.158798,0.494929
2823,2823,2823,2823,2823,3540,3540,true-meta-information, Por Deutsche Welle ,https://g1.globo.com/mundo/noticia/quem-vai-construir-o-muro-na-fronteira-entre-eua-e-mexico.ghtml,economia,2017-05-03 00:00:00,879,759,442,None,7,100,4,229,47,41,13,0,1,34,3.0,3905,18.975,5.1449300000000004,0.00527009,0.267477,0.582345
2824,2824,2824,2824,2824,3541,3541,true-meta-information," Por Bruno Paes Manso, Núcleo de Estudos da Violência da USP ",https://g1.globo.com/monitor-da-violencia/noticia/governos-frageis-fortalecem-tiranias-ligadas-ao-crime-e-a-policia-que-se-matam-na-disputa-por-poder.ghtml,politica,2018-03-22 00:00:00,1525,1371,617,0,16,173,5,396,102,43,26,0,0,77,2.85185,6831,25.3889,4.98249,0.0,0.254833,0.450036
2825,2825,2825,2825,2825,3542,3542,true-meta-information," Por Braitner Moreira, G1 DF ",https://g1.globo.com/df/distrito-federal/noticia/temos-de-sair-do-cheque-especial-da-agua-diz-especialista-leia-entrevista.ghtml,politica,2018-02-18 00:00:00,2720,2356,910,0,28,427,26,599,170,138,57,1,2,170,2.8,11123,18.1231,4.72114,0.000848896,0.300195,0.386248
2826,2826,2826,2826,2826,3543,3543,true-meta-information," Por G1 MG, Belo Horizonte ",https://g1.globo.com/minas-gerais/desastre-ambiental-em-mariana/noticia/prefeitos-defendem-volta-das-atividades-da-samarco-em-audiencia-na-assembleia-de-mg.ghtml,politica,2017-05-23 00:00:00,632,553,276,0,7,64,4,179,17,10,7,0,0,12,3.29167,2735,23.0417,4.94575,0.00361664,0.11111099999999999,0.499096
2827,2827,2827,2827,2827,3544,3544,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/uma-cela-para-lula/,politica,2017-02-10 00:00:00,2160,1917,866,0,11,253,3,536,129,106,26,0,0,86,2.92771,9221,23.0964,4.8101199999999995,0.00365154,0.29784499999999997,0.451748
2828,2828,2828,2828,2828,3545,3545,true-meta-information," Por Alessandra Modzeleski, G1, Brasília ",https://g1.globo.com/politica/noticia/militares-dizem-que-lula-nao-influenciou-dilma-na-escolha-de-cacas-suecos.ghtml,politica,2017-01-08 00:00:00,912,787,354,0,6,114,1,240,26,24,15,2,1,26,2.9761900000000003,3913,18.7381,4.97205,0.0,0.141243,0.449809
2829,2829,2829,2829,2829,3546,3546,true-meta-information," Por Tatiana Regadas, G1 SP, São Paulo ",https://g1.globo.com/sp/sao-paulo/noticia/doria-diz-estar-com-consciencia-tranquila-apos-adiamento-da-reforma-da-previdencia-de-sp.ghtml,politica,2018-03-28 00:00:00,1159,983,429,None,4,168,9,298,44,34,27,3,1,46,2.75,4718,15.3594,4.79959,0.00203459,0.167382,0.43641899999999995
2830,2830,2830,2830,2830,3547,3547,true-meta-information, Por BBC ,https://g1.globo.com/natureza/noticia/ainda-e-pouco-maior-projeto-de-reflorestamento-da-historia-recupera-menos-de-5-do-desmatamento-anual-na-amazonia.ghtml,politica,2018-05-01 00:00:00,2989,2552,985,0,16,372,19,693,153,102,55,0,0,104,4.6,12892,26.8632,5.0517199999999995,0.0007836989999999999,0.23943699999999998,0.385972
2831,2831,2831,2831,2831,3548,3548,true-meta-information," Por Vanessa Martins e Elisângela Nascimento, G1 GO ",https://g1.globo.com/goias/noticia/presos-piloto-e-copiloto-de-aviao-interceptado-com-mais-de-600-kg-de-cocaina-em-goias.ghtml,politica,2017-06-26 00:00:00,799,693,322,0,19,99,4,207,16,26,11,0,0,22,3.11765,3239,20.3824,4.6738800000000005,0.0,0.137255,0.464646
2832,2832,2832,2832,2832,3549,3549,true-meta-information, Por Agencia EFE ,https://g1.globo.com/mundo/noticia/raul-castro-comemora-com-incognitas-seu-ultimo-aniversario-a-frente-de-cuba.ghtml,tv_celebridades,2017-03-06 00:00:00,842,763,420,None,4,96,12,215,77,26,7,0,0,46,3.4347800000000004,3831,33.1739,5.020969999999998,0.0,0.33119,0.550459
2833,2833,2833,2833,2833,355,355,true-meta-information,Reynaldo Turollo Jr,https://www1.folha.uol.com.br/poder/2018/03/fachin-envia-denuncia-contra-lula-dilma-e-outros-petistas-para-justica-do-df.shtml,politica,2018-08-03 00:00:00,648,569,298,None,19,74,4,178,29,22,8,0,0,20,3.16,2870,22.76,5.04394,0.0,0.202381,0.523726
2834,2834,2834,2834,2834,3550,3550,true-meta-information," Por G1 SP, São Paulo ",https://g1.globo.com/sp/sao-paulo/noticia/veja-o-que-abre-e-o-que-fecha-no-feriado-da-semana-santa-em-sp.ghtml,sociedade_cotidiano,2018-03-29 00:00:00,635,528,235,0,10,61,2,157,17,14,7,0,0,19,3.34375,2644,16.5,5.00758,0.00189394,0.142202,0.445076
2835,2835,2835,2835,2835,3551,3551,true-meta-information," Felipe Resk, O Estado de S.Paulo ","http://sao-paulo.estadao.com.br/noticias/geral,relatos-de-sobreviventes-testemunhas-e-familiares-causam-comocao-em-julgamento-da-chacina-de-osasco,70002007857",sociedade_cotidiano,2017-09-19 00:00:00,1573,1314,562,0,14,260,5,332,50,62,32,9,0,98,3.5,6110,17.7568,4.64992,0.00152207,0.18918900000000002,0.427702
2836,2836,2836,2836,2836,3552,3552,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/vinganca-nunca/,politica,2017-04-24 00:00:00,1477,1302,711,0,2,189,7,375,90,67,22,6,0,92,3.7234,6359,27.7021,4.88402,0.0030721999999999998,0.27836900000000003,0.546083
2837,2837,2837,2837,2837,3553,3553,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/quarta-feira-1-de-novembro-de-2017.ghtml,tv_celebridades,2017-01-11 00:00:00,811,722,405,0,9,92,4,223,30,23,10,1,0,34,2.69697,3423,21.8788,4.7410000000000005,0.00277008,0.168254,0.560942
2838,2838,2838,2838,2838,3554,3554,true-meta-information, Por G1 ,https://g1.globo.com/economia/midia-e-marketing/noticia/tony-ramos-rompe-contrato-com-a-friboi-incomodo.ghtml,tv_celebridades,2017-06-20 00:00:00,792,689,352,0,15,92,0,211,27,34,5,5,0,36,2.78378,3292,18.6216,4.77794,0.0,0.20132,0.510885
2839,2839,2839,2839,2839,3555,3555,true-meta-information," Igor Gadelha e Daiene Cardoso, O Estado de S. Paulo ","http://politica.estadao.com.br/noticias/geral,nao-renunciei-e-nao-tenho-o-que-delatar-diz-cunha,10000058413",politica,2016-06-21 00:00:00,1161,1003,401,0,13,181,2,270,46,55,22,2,0,64,2.92593,4875,18.5741,4.8604199999999995,0.0,0.22394699999999998,0.399801
2840,2840,2840,2840,2840,3556,3556,true-meta-information, Por BBC ,https://g1.globo.com/mundo/noticia/exercito-dos-eua-participara-de-exercicio-militar-na-amazonia-a-convite-do-brasil.ghtml,politica,2017-04-05 00:00:00,1789,1572,653,None,18,170,3,484,109,40,16,0,2,52,3.5,8126,25.3548,5.16921,0.000636132,0.227829,0.415394
2841,2841,2841,2841,2841,3557,3557,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/da-mao-para-a-boca/,politica,2017-10-23 00:00:00,1523,1373,705,0,2,177,3,353,92,102,11,0,2,105,3.6585400000000003,6562,33.4878,4.779319999999999,0.00291333,0.36603800000000003,0.513474
2842,2842,2842,2842,2842,3558,3558,true-meta-information," Por Guilherme Mazui, G1, Brasília ",https://g1.globo.com/politica/noticia/corte-especial-do-stj-aceita-denuncia-contra-governador-fernando-pimentel.ghtml,politica,2017-06-12 00:00:00,897,774,368,0,12,144,9,223,14,38,33,3,1,41,2.73333,3908,17.2,5.0491,0.0,0.141689,0.47545200000000004
2843,2843,2843,2843,2843,3559,3559,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/segunda-feira-18-de-dezembro-de-2017.ghtml,politica,2017-12-18 00:00:00,890,774,454,None,11,102,0,247,36,26,14,0,0,35,2.69767,3735,18.0,4.82558,0.00258398,0.17765,0.5865630000000001
2844,2844,2844,2844,2844,356,356,true-meta-information,Pedro Figueiredo,https://g1.globo.com/rj/rio-de-janeiro/noticia/motorista-que-atropelou-pessoas-em-copacabana-tera-que-entregar-passaporte.ghtml,tv_celebridades,2018-01-30 00:00:00,502,432,247,None,5,82,1,129,15,13,11,0,0,15,2.91667,2161,18.0,5.00232,0.0,0.13270099999999999,0.571759
2845,2845,2845,2845,2845,3560,3560,true-meta-information, ,https://g1.globo.com/pop-arte/musica/lollapalooza/2018/noticia/zara-larsson-junta-dance-pop-e-feminismo-qual-necessidade-de-ficar-comparando-uma-cantora-com-outra.ghtml,tv_celebridades,2018-03-21 00:00:00,1164,986,461,None,14,212,9,213,56,83,31,26,0,129,2.34211,4258,12.9737,4.31846,0.015212999999999999,0.327059,0.467546
2846,2846,2846,2846,2846,3561,3561,true-meta-information," Por Luciana Amaral, G1, Brasília ",https://g1.globo.com/economia/noticia/temer-anuncia-liberacao-para-saque-de-contas-inativas-do-fgts.ghtml,politica,2016-12-22 00:00:00,1309,1131,475,0,14,184,7,315,50,54,32,0,2,68,3.17857,5529,20.1964,4.88859,0.0,0.20841700000000002,0.41998199999999997
2847,2847,2847,2847,2847,3562,3562,true-meta-information, Por G1 São Paulo ,https://g1.globo.com/sao-paulo/noticia/haddad-diz-que-entrega-sp-funcionando-e-com-contas-em-dia-e-culpa-a-crise-por-promessas-nao-cumpridas.ghtml,politica,2016-12-31 00:00:00,2482,2166,862,0,13,398,10,557,102,129,71,20,8,170,2.89908,10371,19.8716,4.78809,0.000923361,0.241885,0.397969
2848,2848,2848,2848,2848,3563,3563,true-meta-information, Por G1 Sorocaba e Jundiaí ,https://g1.globo.com/sp/sorocaba-jundiai/noticia/justica-condena-advogado-a-mais-de-60-anos-de-prisao-por-fraude-de-r-53-milhoes.ghtml,politica,2017-11-23 00:00:00,746,675,306,None,8,91,1,208,24,18,15,0,0,29,2.21875,3288,21.0938,4.87111,0.0,0.140468,0.453333
2849,2849,2849,2849,2849,3564,3564,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/propaganda-enganosa/,politica,2017-11-30 00:00:00,2238,1966,849,0,23,312,9,587,86,103,39,2,1,83,3.7777800000000004,9697,27.3056,4.93235,0.00356053,0.210234,0.431841
2850,2850,2850,2850,2850,3565,3565,true-meta-information, ,https://g1.globo.com/agenda-do-dia/noticia/quinta-feira-8-de-novembro.ghtml,tv_celebridades,2017-09-11 00:00:00,482,432,275,0,9,50,2,142,20,12,4,0,0,11,2.27273,2028,19.6364,4.69444,0.00462963,0.166667,0.636574
2851,2851,2851,2851,2851,3566,3566,true-meta-information, Por G1 SP ,https://g1.globo.com/sao-paulo/noticia/nao-vai-parar-diz-delegada-em-bo-de-junho-de-homem-que-ejaculou-em-mulher-em-onibus.ghtml,tv_celebridades,2017-08-31 00:00:00,842,727,345,None,3,114,3,207,32,31,17,0,0,35,2.9487200000000002,3364,18.641,4.6272400000000005,0.0,0.196262,0.47455299999999995
2852,2852,2852,2852,2852,3567,3567,true-meta-information," Por Karina Trevizan, G1 ",https://g1.globo.com/economia/concursos-e-emprego/noticia/sete-empresas-reunem-pelo-menos-17-mil-vagas-de-emprego-abertas.ghtml,politica,2018-03-29 00:00:00,392,342,180,0,2,39,1,118,31,9,3,0,0,10,2.27273,1818,15.5455,5.31579,0.00584795,0.254777,0.526316
2853,2853,2853,2853,2853,3568,3568,true-meta-information," Guilherme Mazieiro, especial para o Estado ",http://politica.estadao.com.br/blogs/fausto-macedo/foi-um-ato-canalha-ataca-maluf-grampos-de-sergio-machado/,tv_celebridades,2016-11-06 00:00:00,1550,1309,530,0,2,229,11,359,52,72,39,27,1,128,2.83529,6025,15.4,4.60275,0.00381971,0.21088400000000002,0.404889
2854,2854,2854,2854,2854,3569,3569,true-meta-information," Damien Cave /  THE NEW YORK TIMES, O Estado de S. Paulo ","http://internacional.estadao.com.br/noticias/geral,geracoes-tem-visoes-distintas-de-fidel,10000093724",politica,2016-11-12 00:00:00,2635,2272,1004,0,12,378,7,625,151,139,36,1,0,186,2.61151,10986,16.3453,4.83539,0.0,0.289133,0.44190100000000004
2855,2855,2855,2855,2855,357,357,true-meta-information,None,https://g1.globo.com/mundo/noticia/eua-afirmam-que-negociacoes-com-pyongyang-ainda-estao-longe.ghtml,sociedade_cotidiano,2018-08-03 00:00:00,297,259,134,None,2,36,0,74,18,12,2,0,0,5,3.45455,1338,23.5455,5.16602,0.0,0.272727,0.517375
2856,2856,2856,2856,2856,3570,3570,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/a-farra-dos-cassados/,politica,2017-11-16 00:00:00,2180,1947,877,0,14,283,2,576,84,91,35,0,0,81,2.94937,9550,24.6456,4.90498,0.00154083,0.203725,0.450437
2857,2857,2857,2857,2857,3571,3571,true-meta-information," Victor Martins, O Estado de S. Paulo ","http://economia.estadao.com.br/noticias/geral,lideres-dos-caminhoneiros-grevistas-vao-a-brasilia-para-iniciar-dialogo,1794001",politica,2015-10-11 00:00:00,673,579,286,0,9,94,7,159,21,30,10,0,0,32,3.4814800000000004,2905,21.4444,5.01727,0.0,0.20158099999999998,0.49395500000000003
2858,2858,2858,2858,2858,3572,3572,true-meta-information," Mário Vargas Llosa, O Estado de S.Paulo ","http://internacional.estadao.com.br/noticias/geral,o-avanco-de-kim,70002003492",politica,2017-09-17 00:00:00,1181,1037,573,0,16,163,15,245,87,74,16,0,0,100,4.23529,5078,30.5,4.89682,0.0,0.394608,0.552555
2859,2859,2859,2859,2859,3573,3573,true-meta-information," Por Adriano Oliveira, G1 Ribeirão e Franca ",https://g1.globo.com/sp/ribeirao-preto-franca/noticia/na-contramao-do-setor-construtora-de-ribeirao-preto-reve-processos-e-vendas-crescem-45-oportunidade-sempre-existe.ghtml,tv_celebridades,2017-12-30 00:00:00,1795,1531,604,None,11,275,5,387,97,102,26,1,5,133,3.3846199999999995,7400,19.6282,4.83344,0.0,0.300604,0.394513
2860,2860,2860,2860,2860,3574,3574,true-meta-information, Por Jornal Nacional ,https://g1.globo.com/politica/noticia/peritos-afirmam-que-partes-importantes-da-gravacao-de-joesley-com-temer-nao-foram-editadas.ghtml,tv_celebridades,2017-05-20 00:00:00,2021,1679,608,0,5,325,13,424,55,122,42,22,3,154,2.51471,7821,12.3456,4.65813,0.00119119,0.236315,0.36212
2861,2861,2861,2861,2861,3575,3575,true-meta-information," Por G1, Brasília ",https://g1.globo.com/politica/noticia/lideres-indigenas-e-ongs-criticam-indicacao-partidaria-para-chefia-da-funai.ghtml,politica,2017-01-14 00:00:00,1217,1026,422,0,8,150,5,307,56,46,14,2,0,49,3.67308,5098,19.7308,4.9688099999999995,0.0,0.22319499999999998,0.4113060000000001
2862,2862,2862,2862,2862,3576,3576,true-meta-information," Por Alba Valéria Mendonça, G1 Rio ",https://g1.globo.com/rio-de-janeiro/carnaval/2018/noticia/veja-os-enredos-das-escolas-de-samba-do-rio-para-o-carnaval-2018.ghtml,politica,2017-07-18 00:00:00,1866,1627,753,0,2,200,3,471,86,66,35,2,2,87,3.46377,7660,23.5797,4.70805,0.00122926,0.226528,0.462815
2863,2863,2863,2863,2863,3577,3577,true-meta-information, Luiza Pollo ,http://politica.estadao.com.br/blogs/coluna-do-estadao/governo-encolhe-pib-para-fugir-de-pressao-eleitoral/,politica,2017-11-25 00:00:00,700,600,362,0,24,104,7,181,19,22,16,0,0,32,2.32558,2882,13.9535,4.80333,0.00833333,0.14386,0.603333
2864,2864,2864,2864,2864,3578,3578,true-meta-information, Por BBC ,https://g1.globo.com/musica/noticia/gosto-quando-dizem-que-sou-caso-de-marketing-20-minutos-na-presenca-de-anitta.ghtml,tv_celebridades,2017-07-28 00:00:00,1582,1329,635,None,6,250,7,301,76,95,34,28,0,180,3.66667,6207,19.2609,4.6704300000000005,0.00526712,0.310345,0.477803
2865,2865,2865,2865,2865,3579,3579,true-meta-information," Por G1 MG, Belo Horizonte ",https://g1.globo.com/minas-gerais/noticia/aposentado-mineiro-baleado-em-protesto-contra-temer-sai-da-uti.ghtml,tv_celebridades,2017-05-06 00:00:00,239,210,119,0,4,26,0,58,10,5,3,0,0,7,2.41667,1035,17.5,4.92857,0.0,0.178571,0.566667
2866,2866,2866,2866,2866,358,358,true-meta-information," Por Anny Barbosa, G1 AC, Rio Branco ",https://g1.globo.com/ac/cruzeiro-do-sul-regiao/noticia/juiz-e-barrado-durante-operacao-do-exercito-em-presidio-de-cruzeiro-do-sul-e-diz-que-ato-fere-o-poder-judiciario.ghtml,politica,2017-12-07 00:00:00,730,654,318,None,3,130,7,151,25,31,18,14,0,60,2.92308,3110,25.1538,4.75535,0.0,0.19928800000000002,0.48623900000000003
2867,2867,2867,2867,2867,3580,3580,true-meta-information, Fábio Fabrini  Brasília ,http://politica.estadao.com.br/blogs/fausto-macedo/fab-queria-cacas-suecos-desde-2002-diz-fhc-testemunha-de-lula/,tv_celebridades,2017-12-09 00:00:00,889,770,401,0,11,136,4,214,29,37,14,5,0,55,3.60606,3721,23.3333,4.83247,0.0,0.18857100000000002,0.520779
2868,2868,2868,2868,2868,3581,3581,true-meta-information," Por Renata Sguissardi Rosa, G1 PR, Curitiba ",https://g1.globo.com/pr/parana/festival-de-teatro-de-curitiba/2018/noticia/reynaldo-gianecchini-e-ricardo-tozzi-apresentam-os-guardas-do-taj.ghtml,tv_celebridades,2018-03-15 00:00:00,447,395,247,0,0,49,0,119,25,11,5,0,0,11,2.6,1982,19.75,5.01772,0.0,0.214286,0.625316
2869,2869,2869,2869,2869,3582,3582,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/revolver-na-canela/,politica,2017-11-23 00:00:00,2089,1894,852,0,24,246,9,568,107,64,26,1,1,75,2.78571,9515,27.0571,5.02376,0.00475185,0.21007399999999998,0.449842
2870,2870,2870,2870,2870,3583,3583,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/sexta-feira-15-de-dezembro-de-2017.ghtml,politica,2017-12-15 00:00:00,902,796,471,0,10,115,5,244,48,26,16,0,0,28,2.5238099999999997,3798,18.9524,4.77136,0.00502513,0.20612800000000006,0.591709
2871,2871,2871,2871,2871,3584,3584,true-meta-information, Por G1 ,https://g1.globo.com/mundo/noticia/entenda-a-crise-politica-no-paraguai-apos-aprovacao-da-reeleicao-no-senado.ghtml,tv_celebridades,2017-03-04 00:00:00,644,563,316,None,4,86,8,171,35,18,19,0,0,21,2.6129,2902,18.1613,5.15453,0.0,0.20622600000000002,0.561279
2872,2872,2872,2872,2872,3585,3585,true-meta-information, Por BBC ,https://g1.globo.com/rj/rio-de-janeiro/noticia/nao-da-para-culpar-militares-se-intervencao-no-rio-der-errado-diz-ministra-do-superior-tribunal-militar.ghtml,tv_celebridades,2018-02-22 00:00:00,2730,2414,840,0,19,477,25,528,176,190,79,25,4,213,2.37594,11583,18.1504,4.79826,0.00124275,0.364179,0.34797
2873,2873,2873,2873,2873,3586,3586,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/terca-feira-26-de-setembro-de-2017.ghtml,politica,2017-09-26 00:00:00,845,759,423,0,3,109,4,219,40,31,18,2,0,30,1.9111099999999999,3641,16.8667,4.7971,0.00395257,0.21646300000000002,0.557312
2874,2874,2874,2874,2874,3587,3587,true-meta-information," Denise Abarca e Niviane Magalhães, O Estado de S.Paulo ","http://economia.estadao.com.br/noticias/geral,dolar-fecha-em-r-3-11-e-atinge-menor-nivel-em-pouco-mais-de-um-mes,70001970360",politica,2017-05-09 00:00:00,1632,1449,644,0,20,166,4,420,84,52,25,0,0,56,3.3272699999999995,6524,26.3455,4.50242,0.00207039,0.232082,0.44444399999999995
2875,2875,2875,2875,2875,3588,3588,true-meta-information, Por G1 ,https://g1.globo.com/mundo/noticia/obama-participa-de-evento-em-sao-paulo.ghtml,tv_celebridades,2017-05-10 00:00:00,715,604,320,None,2,109,5,153,36,37,11,2,1,53,3.08333,2905,16.7778,4.8096,0.0,0.27862600000000004,0.529801
2876,2876,2876,2876,2876,3589,3589,true-meta-information," Por Felipe Souza, BBC ",https://g1.globo.com/economia/tecnologia/noticia/como-celulares-roubados-no-carnaval-sao-desbloqueados-e-desovados-em-feiras-do-rolo-no-facebook.ghtml,politica,2018-02-20 00:00:00,1631,1441,652,None,20,256,17,369,85,65,32,4,1,88,2.53333,7031,19.2133,4.87925,0.00277585,0.24,0.45246400000000003
2877,2877,2877,2877,2877,359,359,true-meta-information,None,http://www1.folha.uol.com.br/mundo/2018/01/1952363-papa-pede-desculpas-as-vitimas-de-abuso-sexual-apos-escandalo-no-chile.shtml,tv_celebridades,2018-01-22 00:00:00,445,367,212,None,2,73,2,104,16,13,9,6,0,37,3.3913,1702,15.9565,4.6376,0.0027248000000000003,0.16384200000000002,0.577657
2878,2878,2878,2878,2878,3590,3590,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/nao-esqueceu-nada-aprendeu/,politica,2017-06-26 00:00:00,1331,1184,620,0,10,144,6,325,78,64,24,0,1,104,3.9729699999999997,5870,32.0,4.95777,0.00253378,0.302772,0.523649
2879,2879,2879,2879,2879,3591,3591,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/gente-estupida/,politica,2017-08-18 00:00:00,2333,2078,968,0,17,281,10,606,127,87,39,7,4,145,2.96512,10164,24.1628,4.89124,0.00818094,0.241263,0.465833
